,Area,Perimeter,Convex Area,Solidity,Equivalent Diameter,Major Axis,Minor Axis,Eccentricity,Class
196,320.0,271.30360317230225,1022.0,0.3131115459882583,20.185060176161283,43.49625778198242,152.35755920410156,(2.0555675026707574e-16+3.35699648927662j),0
197,779.5,434.3746713399887,7002.0,0.11132533561839475,31.503812866398558,129.90174865722656,133.91363525390625,(1.5335228145364496e-17+0.2504432813778059j),0
198,135.0,92.08326005935669,206.0,0.6553398058252428,13.110581167104948,6.568726062774658,40.18352127075195,(3.695440261307198e-16+6.035111942284269j),0
199,899.0,488.90158104896545,6944.5,0.1294549643602851,33.83256346653194,159.1318817138672,231.2569580078125,(6.456772690570797e-17+1.0544710025888695j),0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201,550.5,136.61017203330994,764.0,0.7205497382198953,26.47486297182116,20.596635818481445,46.982425689697266,(1.2553814120355e-16+2.050193431950413j),0
202,2233.0,603.7543951272964,8434.5,0.2647459837571877,53.3211393669867,307.49835205078125,373.50262451171875,(4.221802910369271e-17+0.6894727383125738j),0
203,474.0,120.08326029777527,533.5,0.8884723523898782,24.566553364370574,13.630890846252441,52.061100006103516,(2.257091690692082e-16+3.6861104642800804j),0
204,3265.5,743.7371491193771,9898.5,0.32989846946507045,64.48072373456019,85.4972915649414,127.4834976196289,(6.772547057930741e-17+1.1060408703384603j),0
205,273.5,118.32590091228485,460.5,0.5939196525515744,18.66094894385243,16.516616821289062,42.127662658691406,(1.4367666766258483e-16+2.3464180490671778j),0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
207,101.0,62.28427064418793,173.0,0.5838150289017341,11.340070282773887,14.77217960357666,24.74208641052246,(8.227327508967874e-17+1.3436245478608297j),0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
209,9952.5,752.2813050746918,15935.5,0.6245489630071225,112.5696076611121,93.68399810791016,183.814208984375,(1.0336671718231512e-16+1.6881065994584405j),0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
211,61.5,31.899494767189026,65.5,0.9389312977099237,8.848967849484623,9.686972618103027,12.77976131439209,(5.269117455605508e-17+0.8605121834759333j),0
212,46.0,28.14213538169861,49.5,0.9292929292929293,7.653039857325812,5.988759994506836,10.955822944641113,(9.380137863042591e-17+1.5318927660731907j),0
213,273.5,118.32590091228485,460.5,0.5939196525515744,18.66094894385243,16.516616821289062,42.127662658691406,(1.4367666766258483e-16+2.3464180490671778j),0
214,260.0,104.08326017856598,443.5,0.5862457722660653,18.19456736586892,23.30461883544922,59.3422966003418,(1.433938665546561e-16+2.341799556484245j),0
215,918.0,392.1909056901932,3968.0,0.2313508064516129,34.18821291127805,131.4833221435547,166.9730682373047,(4.792940907416829e-17+0.7827466516474565j),0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217,47.0,28.14213538169861,50.0,0.94,7.735777827895049,6.490871429443359,10.999608993530273,(8.377341069706188e-17+1.368123621527255j),0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
219,10.0,23.313708305358887,15.0,0.6666666666666666,3.5682482323055424,2.1076252460479736,9.612054824829102,(2.7246089906915304e-16+4.449624157085144j),0
220,50.0,33.31370830535889,54.5,0.9174311926605505,7.978845608028654,4.885013103485107,14.264084815979004,(1.6798450008811364e-16+2.7433950785658525j),0
221,319.0,213.56349074840546,842.5,0.37863501483679524,20.153496341094687,38.63518524169922,91.5788803100586,(1.3159334629703573e-16+2.149082435664816j),0
222,2062.5,1125.0508581399918,37117.0,0.05556752970337042,51.24506377219442,543.773193359375,940.5866088867188,(8.642230144542793e-17+1.4113832903592856j),0
223,3514.5,1242.6732242107391,54204.5,0.06483779022036916,66.89394875451538,291.385498046875,321.82342529296875,(2.870943811431031e-17+0.46886070554055165j),0
224,7465.0,1921.214414715767,130247.0,0.05731417998111281,97.49222123558367,468.722900390625,545.2958374023438,(3.6402006794653444e-17+0.5944898859001295j),0
225,458.0,383.043719291687,2979.5,0.15371706662191642,24.148368712786887,166.1289825439453,256.1435241699219,(7.186016186728364e-17+1.1735655034139718j),0
226,3195.0,1297.2001373767853,61106.5,0.05228576338032779,63.7808775843422,338.201904296875,375.9112548828125,(2.971069780573129e-17+0.4852125172158541j),0
227,5176.5,1602.5209820270538,91134.0,0.05680097438936072,81.18450901078093,407.9986267089844,462.5599060058594,(3.270870993059492e-17+0.5341737708107839j),0
228,565.5,190.95331752300262,1225.5,0.4614443084455324,26.83313180655092,43.96263885498047,52.026615142822266,(3.8751010527798474e-17+0.6328520281076705j),0
229,1006.0,231.62236368656158,1588.5,0.6333018570978911,35.78936967876878,20.708372116088867,86.95614624023438,(2.4972202160808263e-16+4.078270106645423j),0
230,128.0,64.62741649150848,184.0,0.6956521739130435,12.766152972845846,9.766497611999512,29.103918075561523,(1.718901025147232e-16+2.8071784066132337j),0
231,1759.0,296.3330429792404,3749.0,0.46919178447586024,47.32471192927804,71.11869812011719,95.86243438720703,(5.534308930759311e-17+0.9038212380275705j),0
232,1759.0,296.3330429792404,3749.0,0.46919178447586024,47.32471192927804,71.11869812011719,95.86243438720703,(5.534308930759311e-17+0.9038212380275705j),0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
234,596.0,333.931018948555,1810.0,0.3292817679558011,27.547246117573295,135.6564483642578,229.62205505371094,(8.362515427013095e-17+1.3657024103333963j),0
235,952.5,493.20309805870056,5253.5,0.18130769962881887,34.82471344261489,319.70635986328125,489.5003356933594,(7.099380494342005e-17+1.1594168211250575j),0
236,545.5,208.26702499389648,1317.5,0.4140417457305503,26.354357735544063,28.9024715423584,64.97386932373047,(1.2328363649866522e-16+2.0133745759920343j),0
237,902.0,232.1665199995041,1444.5,0.6244375216337833,33.88896677904354,30.549131393432617,62.92177200317383,(1.1025778731209189e-16+1.80064631514748j),0
238,3177.0,217.68123924732208,3260.0,0.9745398773006135,63.60095937659755,63.50819778442383,66.24114227294922,(1.815595306633918e-17+0.29650921521176654j),0
239,6103.0,1208.6315925121307,51259.5,0.11906085701187097,88.15089869943867,280.0000305175781,285.9341125488281,(1.2673089388466744e-17+0.20696725614749073j),0
240,250.0,66.76955163478851,264.0,0.946969696969697,17.841241161527712,12.933073043823242,26.319555282592773,(1.0852923199683768e-16+1.7724168645588256j),0
